"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","Reporting_Airline","DOT_ID_Reporting_Airline","IATA_CODE_Reporting_Airline","Tail_Number","Flight_Number_Reporting_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2024,1,2,10,6,2024-02-10,"WN",19393,"WN","N8604K","2603",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"0710","0708",-2.00,0.00,0.00,-1,"0700-0759",9.00,"0717","0808",10.00,"0820","0818",-2.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,70.00,70.00,51.00,1.00,289.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,10,6,2024-02-10,"WN",19393,"WN","N8874Q","1714",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,13796,1379610,32457,"OAK","Oakland, CA","CA","06","California",91,"1050","1037",-13.00,0.00,0.00,-1,"1000-1059",10.00,"1047","1134",5.00,"1200","1139",-21.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,70.00,62.00,47.00,1.00,263.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,11,7,2024-02-11,"WN",19393,"WN","N490WN","1880",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1405","1500",55.00,55.00,1.00,3,"1400-1459",14.00,"1514","1615",4.00,"1540","1619",39.00,39.00,1.00,2,"1500-1559",0.00,"",0.00,155.00,139.00,121.00,1.00,916.00,4,2.00,0.00,0.00,0.00,37.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,11,7,2024-02-11,"WN",19393,"WN","N8767M","3829",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2240","2235",-5.00,0.00,0.00,-1,"2200-2259",20.00,"2255","0005",3.00,"0020","0008",-12.00,0.00,0.00,-1,"0001-0559",0.00,"",0.00,160.00,153.00,130.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,17,6,2024-02-17,"WN",19393,"WN","N8696E","1845",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"0600","0555",-5.00,0.00,0.00,-1,"0600-0659",11.00,"0606","0900",19.00,"0925","0919",-6.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,145.00,144.00,114.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,17,6,2024-02-17,"WN",19393,"WN","N966WN","1892",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1400","1442",42.00,42.00,1.00,2,"1400-1459",12.00,"1454","1536",6.00,"1515","1542",27.00,27.00,1.00,1,"1500-1559",0.00,"",0.00,75.00,60.00,42.00,1.00,289.00,2,0.00,0.00,0.00,0.00,27.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,17,6,2024-02-17,"WN",19393,"WN","N8583Z","2603",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"0710","0715",5.00,5.00,0.00,0,"0700-0759",9.00,"0724","0811",4.00,"0820","0815",-5.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,70.00,60.00,47.00,1.00,289.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,17,6,2024-02-17,"WN",19393,"WN","N7726A","1714",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,13796,1379610,32457,"OAK","Oakland, CA","CA","06","California",91,"1050","1044",-6.00,0.00,0.00,-1,"1000-1059",8.00,"1052","1145",4.00,"1200","1149",-11.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,70.00,65.00,53.00,1.00,263.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,18,7,2024-02-18,"WN",19393,"WN","N8525S","1880",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1405","1359",-6.00,0.00,0.00,-1,"1400-1459",13.00,"1412","1534",3.00,"1540","1537",-3.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,155.00,158.00,142.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,18,7,2024-02-18,"WN",19393,"WN","N8712L","3829",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2240","2313",33.00,33.00,1.00,2,"2200-2259",12.00,"2325","0055",4.00,"0020","0059",39.00,39.00,1.00,2,"0001-0559",0.00,"",0.00,160.00,166.00,150.00,1.00,916.00,4,0.00,0.00,6.00,0.00,33.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,18,7,2024-02-18,"WN",19393,"WN","N8804L","1427",12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2200","2152",-8.00,0.00,0.00,-1,"2200-2259",15.00,"2207","2302",4.00,"2315","2306",-9.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,75.00,74.00,55.00,1.00,289.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,18,7,2024-02-18,"WN",19393,"WN","N8840Q","3594",12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1310","1310",0.00,0.00,0.00,0,"1300-1359",23.00,"1333","1427",3.00,"1430","1430",0.00,0.00,0.00,0,"1400-1459",0.00,"",0.00,80.00,80.00,54.00,1.00,289.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,18,7,2024-02-18,"WN",19393,"WN","N8885","1266",13796,1379610,32457,"OAK","Oakland, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"0845","0841",-4.00,0.00,0.00,-1,"0800-0859",9.00,"0850","0932",4.00,"1000","0936",-24.00,0.00,0.00,-2,"1000-1059",0.00,"",0.00,75.00,55.00,42.00,1.00,263.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,18,7,2024-02-18,"WN",19393,"WN","N8840Q","1845",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"1515","1521",6.00,6.00,0.00,0,"1500-1559",11.00,"1532","1821",5.00,"1835","1826",-9.00,0.00,0.00,-1,"1800-1859",0.00,"",0.00,140.00,125.00,109.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,18,7,2024-02-18,"WN",19393,"WN","N8668A","3010",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"0600","0554",-6.00,0.00,0.00,-1,"0600-0659",15.00,"0609","0859",5.00,"0920","0904",-16.00,0.00,0.00,-2,"0900-0959",0.00,"",0.00,140.00,130.00,110.00,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,18,7,2024-02-18,"WN",19393,"WN","N8525S","3215",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1625","1645",20.00,20.00,1.00,1,"1600-1659",28.00,"1713","1803",6.00,"1745","1809",24.00,24.00,1.00,1,"1700-1759",0.00,"",0.00,80.00,84.00,50.00,1.00,289.00,2,20.00,0.00,4.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,18,7,2024-02-18,"WN",19393,"WN","N8690A","3817",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"0745","0740",-5.00,0.00,0.00,-1,"0700-0759",9.00,"0749","0837",22.00,"0900","0859",-1.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,75.00,79.00,48.00,1.00,289.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,18,7,2024-02-18,"WN",19393,"WN","N7723E","1714",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,13796,1379610,32457,"OAK","Oakland, CA","CA","06","California",91,"1800","1758",-2.00,0.00,0.00,-1,"1800-1859",15.00,"1813","2116",4.00,"1905","2120",,,,,"1900-1959",0.00,"",1.00,65.00,,,1.00,263.00,2,,,,,,"",,,1,1.00,202.00,135.00,0.00,"SJC",14831,1483106,"1934",17.00,11.00,"2055","N7723E","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,18,7,2024-02-18,"WN",19393,"WN","N8885","3104",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14893,1489302,33192,"SMF","Sacramento, CA","CA","06","California",91,"1050","1044",-6.00,0.00,0.00,-1,"1000-1059",14.00,"1058","1156",4.00,"1205","1200",-5.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,75.00,76.00,58.00,1.00,310.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,18,7,2024-02-18,"WN",19393,"WN","N7723E","2004",14893,1489302,33192,"SMF","Sacramento, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1605","1559",-6.00,0.00,0.00,-1,"1600-1659",9.00,"1608","1710",4.00,"1720","1714",-6.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,75.00,75.00,62.00,1.00,310.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,19,1,2024-02-19,"WN",19393,"WN","N8825Q","510",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1855","",,,,,"1800-1859",,"","",,"2030","",,,,,"2000-2059",1.00,"A",0.00,155.00,,,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,19,1,2024-02-19,"WN",19393,"WN","N408WN","1264",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1105","",,,,,"1100-1159",,"","",,"1240","",,,,,"1200-1259",1.00,"A",0.00,155.00,,,1.00,916.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,19,1,2024-02-19,"WN",19393,"WN","N8558Z","2352",12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2045","",,,,,"2000-2059",,"","",,"2200","",,,,,"2200-2259",1.00,"A",0.00,75.00,,,1.00,289.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,19,1,2024-02-19,"WN",19393,"WN","N550WN","2622",12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1310","",,,,,"1300-1359",,"","",,"1430","",,,,,"1400-1459",1.00,"A",0.00,80.00,,,1.00,289.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,19,1,2024-02-19,"WN",19393,"WN","N7723E","1266",13796,1379610,32457,"OAK","Oakland, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"0900","",,,,,"0900-0959",,"","",,"1015","",,,,,"1000-1059",1.00,"A",0.00,75.00,,,1.00,263.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,26,1,2024-02-26,"WN",19393,"WN","N8854Q","510",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1855","1908",13.00,13.00,0.00,0,"1800-1859",12.00,"1920","2056",4.00,"2030","2100",30.00,30.00,1.00,2,"2000-2059",0.00,"",0.00,155.00,172.00,156.00,1.00,916.00,4,0.00,0.00,17.00,0.00,13.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,26,1,2024-02-26,"WN",19393,"WN","N245WN","1264",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1105","1101",-4.00,0.00,0.00,-1,"1100-1159",19.00,"1120","1259",3.00,"1240","1302",22.00,22.00,1.00,1,"1200-1259",0.00,"",0.00,155.00,181.00,159.00,1.00,916.00,4,0.00,0.00,22.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,26,1,2024-02-26,"WN",19393,"WN","N8554X","2352",12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2045","2054",9.00,9.00,0.00,0,"2000-2059",13.00,"2107","2200",4.00,"2200","2204",4.00,4.00,0.00,0,"2200-2259",0.00,"",0.00,75.00,70.00,53.00,1.00,289.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,26,1,2024-02-26,"WN",19393,"WN","N7713A","2622",12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1310","1331",21.00,21.00,1.00,1,"1300-1359",26.00,"1357","1449",7.00,"1430","1456",26.00,26.00,1.00,1,"1400-1459",0.00,"",0.00,80.00,85.00,52.00,1.00,289.00,2,4.00,0.00,5.00,0.00,17.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,26,1,2024-02-26,"WN",19393,"WN","N458WN","1266",13796,1379610,32457,"OAK","Oakland, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"0900","0855",-5.00,0.00,0.00,-1,"0900-0959",9.00,"0904","0950",3.00,"1015","0953",-22.00,0.00,0.00,-2,"1000-1059",0.00,"",0.00,75.00,58.00,46.00,1.00,263.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,26,1,2024-02-26,"WN",19393,"WN","N245WN","1845",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"1315","1346",31.00,31.00,1.00,2,"1300-1359",12.00,"1358","1645",42.00,"1635","1727",52.00,52.00,1.00,3,"1600-1659",0.00,"",0.00,140.00,161.00,107.00,1.00,916.00,4,0.00,0.00,27.00,0.00,25.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,26,1,2024-02-26,"WN",19393,"WN","N8610A","3010",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"0705","0827",82.00,82.00,1.00,5,"0700-0759",10.00,"0837","1118",9.00,"1025","1127",62.00,62.00,1.00,4,"1000-1059",0.00,"",0.00,140.00,120.00,101.00,1.00,916.00,4,0.00,0.00,62.00,0.00,0.00,"0802",13.00,13.00,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,26,1,2024-02-26,"WN",19393,"WN","N8711Q","1255",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"0605","0601",-4.00,0.00,0.00,-1,"0600-0659",12.00,"0613","0657",9.00,"0720","0706",-14.00,0.00,0.00,-1,"0700-0759",0.00,"",0.00,75.00,65.00,44.00,1.00,289.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,26,1,2024-02-26,"WN",19393,"WN","N7713A","1323",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1505","1537",32.00,32.00,1.00,2,"1500-1559",33.00,"1610","1659",3.00,"1620","1702",42.00,42.00,1.00,2,"1600-1659",0.00,"",0.00,75.00,85.00,49.00,1.00,289.00,2,0.00,0.00,14.00,0.00,28.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,26,1,2024-02-26,"WN",19393,"WN","N8919K","1389",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,13796,1379610,32457,"OAK","Oakland, CA","CA","06","California",91,"1750","1743",-7.00,0.00,0.00,-1,"1700-1759",10.00,"1753","1840",5.00,"1900","1845",-15.00,0.00,0.00,-1,"1900-1959",0.00,"",0.00,70.00,62.00,47.00,1.00,263.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,26,1,2024-02-26,"WN",19393,"WN","N458WN","4408",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14893,1489302,33192,"SMF","Sacramento, CA","CA","06","California",91,"1050","1044",-6.00,0.00,0.00,-1,"1000-1059",9.00,"1053","1149",4.00,"1210","1153",-17.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,80.00,69.00,56.00,1.00,310.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,26,1,2024-02-26,"WN",19393,"WN","N8919K","3474",14893,1489302,33192,"SMF","Sacramento, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1550","1544",-6.00,0.00,0.00,-1,"1500-1559",12.00,"1556","1645",5.00,"1705","1650",-15.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,75.00,66.00,49.00,1.00,310.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,27,2,2024-02-27,"WN",19393,"WN","N8690A","510",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1700","1743",43.00,43.00,1.00,2,"1700-1759",23.00,"1806","1922",2.00,"1830","1924",54.00,54.00,1.00,3,"1800-1859",0.00,"",0.00,150.00,161.00,136.00,1.00,916.00,4,43.00,0.00,11.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,27,2,2024-02-27,"WN",19393,"WN","N8584Z","565",12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2000","1955",-5.00,0.00,0.00,-1,"2000-2059",10.00,"2005","2052",2.00,"2115","2054",-21.00,0.00,0.00,-2,"2100-2159",0.00,"",0.00,75.00,59.00,47.00,1.00,289.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,27,2,2024-02-27,"WN",19393,"WN","N920WN","3402",12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1300","1257",-3.00,0.00,0.00,-1,"1300-1359",12.00,"1309","1402",2.00,"1420","1404",-16.00,0.00,0.00,-2,"1400-1459",0.00,"",0.00,80.00,67.00,53.00,1.00,289.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,27,2,2024-02-27,"WN",19393,"WN","N467WN","1266",13796,1379610,32457,"OAK","Oakland, CA","CA","06","California",91,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"0845","0836",-9.00,0.00,0.00,-1,"0800-0859",8.00,"0844","0930",4.00,"0955","0934",-21.00,0.00,0.00,-2,"0900-0959",0.00,"",0.00,70.00,58.00,46.00,1.00,263.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,27,2,2024-02-27,"WN",19393,"WN","N8554X","3010",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,"0740","0756",16.00,16.00,1.00,1,"0700-0759",9.00,"0805","1115",11.00,"1100","1126",26.00,26.00,1.00,1,"1100-1159",0.00,"",0.00,140.00,150.00,130.00,1.00,916.00,4,0.00,16.00,10.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,27,2,2024-02-27,"WN",19393,"WN","N8854Q","265",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"0635","0631",-4.00,0.00,0.00,-1,"0600-0659",15.00,"0646","0738",5.00,"0745","0743",-2.00,0.00,0.00,-1,"0700-0759",0.00,"",0.00,70.00,72.00,52.00,1.00,289.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,27,2,2024-02-27,"WN",19393,"WN","N920WN","1463",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,12889,1288904,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1500","1456",-4.00,0.00,0.00,-1,"1500-1559",11.00,"1507","1556",8.00,"1615","1604",-11.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,75.00,68.00,49.00,1.00,289.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,27,2,2024-02-27,"WN",19393,"WN","N227WN","1389",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,13796,1379610,32457,"OAK","Oakland, CA","CA","06","California",91,"1810","1801",-9.00,0.00,0.00,-1,"1800-1859",10.00,"1811","1858",4.00,"1920","1902",-18.00,0.00,0.00,-2,"1900-1959",0.00,"",0.00,70.00,61.00,47.00,1.00,263.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,27,2,2024-02-27,"WN",19393,"WN","N467WN","1264",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14893,1489302,33192,"SMF","Sacramento, CA","CA","06","California",91,"1035","1027",-8.00,0.00,0.00,-1,"1000-1059",6.00,"1033","1127",2.00,"1155","1129",-26.00,0.00,0.00,-2,"1100-1159",0.00,"",0.00,80.00,62.00,54.00,1.00,310.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
